statement ID,time,document ID,document type,text,mp,party,concept,agreement,category
3924,2015-07-17,377,Speech,"Das griechische Parlament hat vorgestern – im Übrigen mit beeindruckender Mehrheit – vier Reformgesetze verabschiedet: zum Mehrwertsteuersystem, zum Rentensystem, zur Statistikbehörde, zur Umsetzung des Fiskalvertrages. Außerdem hat das griechische Parlament die Gesamteinigung vom letzten Wochenende angenommen, dies haben die drei Institutionen und die Euro-Gruppe bestätigt. Griechenland musste seine Bereitschaft erklären, wieder eng mit den drei Institutionen zusammenzuarbeiten, und Griechenland hat auch seine Bereitschaft erklärt, nach Auslaufen des IWF-Programms im Frühjahr 2016 den IWF wieder im Programm dabeizuhaben, sowohl bei der Überwachung als auch bei der finanziellen Beteiligung.","Merkel, Angela",CDU,Greece_Political will,1,Politics
3930,2015-07-17,377,Speech,"dies haben die drei Institutionen und die Euro-Gruppe bestätigt. Griechenland musste seine Bereitschaft erklären, wieder eng mit den drei Institutionen zusammenzuarbeiten","Merkel, Angela",CDU,Crisis management_Troika,1,Politics
3925,2015-07-17,377,Speech,"Griechenland hat auch seine Bereitschaft erklärt, nach Auslaufen des IWF-Programms im Frühjahr 2016 den IWF wieder im Programm dabeizuhaben, sowohl bei der Überwachung als auch bei der finanziellen Beteiligung","Merkel, Angela",CDU,Aid_IMF involvement,1,Policy
3926,2015-07-17,377,Speech,"Erst einmal möchte ich dem, der Stunden und Aberstunden, Tage und Nächte in der Euro-Gruppe verhandelt hat, Wolfgang Schäuble, ein herzliches Dankeschön sagen.","Merkel, Angela",CDU,Crisis management_Finance minister,1,Politics
3933,2015-07-17,377,Speech,"Die Alternative zu dieser Einigung wäre nicht eine geordnete, weil von Griechenland gewollte und mit allen gemeinsam gestaltete Auszeit aus dem Euro, sondern vorhersehbares Chaos.","Merkel, Angela",CDU,Alternatives_Grexit_Temporary,0,Politics
3934,2015-07-17,377,Speech,"Auf Dauer geht es auch Deutschland nur gut, wenn es Europa gut geht, und zwar allen in Europa.","Merkel, Angela",CDU,Germany_National interest_EU,1,Polity
5975,2015-07-17,377,Speech,"Auf Dauer geht es auch Deutschland nur gut, wenn es Europa gut geht, und zwar allen in Europa.","Merkel, Angela",CDU,EU_Interdependence,1,Polity
3935,2015-07-17,377,Speech,"Dazu gehört immer auch die enge deutsch-französische Zusammenarbeit. Es geht dabei nicht darum, in allen Fragen einer Meinung zu sein. Im Gegenteil: Deutschland und Frankreich haben, und das nicht erst in diesen Tagen, häufig sehr unterschiedliche Meinungen. Es geht vielmehr darum, ob es möglich ist, diese Meinungen, resultierend aus unterschiedlichen Perspektiven, zusammenzuführen. Eine Einigung zwischen Deutschland und Frankreich, gerade weil die Perspektiven unterschiedlich sind, zeichnet dann oft den Weg vor, den alle anderen in Europa mitgehen können. Genauso ist es auch hier gelungen.
","Merkel, Angela",CDU,EU_German-French leadership,1,Politics
3942,2015-07-17,377,Speech,"Europa soll stärker aus dieser Krise hervorgehen, als es in sie hineingekommen ist, damit wir gemeinsam – das ist der eigentliche Grund – unsere Werte und Interessen im überaus harten globalen Wettbewerb auch in Zukunft behaupten können, und zwar als das, was wir sind: eine Schicksalsgemeinschaft, die sich als Rechts- und Verantwortungsgemeinschaft auszeichnet. Wenn wir an all die Herausforderungen denken, die vor uns liegen, den Konflikt zwischen Russland und der Ukraine, die Flüchtlinge, die Bedrohung durch die terroristischen Organisationen, allen voran IS, dann kann ich nur sagen: Wir haben hier nicht nur über Griechenland entschieden, sondern dies ist eine Entscheidung für ein starkes Europa und eine starke Euro-Zone. Hier steht sehr viel mehr auf dem Spiel.","Merkel, Angela",CDU,EU_Globalisation,1,Polity
3943,2015-07-17,377,Speech,unsere Werte und Interessen im überaus harten globalen Wettbewerb auch in Zukunft behaupten können,"Merkel, Angela",CDU,Global_Competition,1,Polity
3944,2015-07-17,377,Speech,unsere Werte und Interessen im überaus harten globalen Wettbewerb auch in Zukunft behaupten können,"Merkel, Angela",CDU,EU_Values,1,Polity
3939,2015-07-17,377,Speech,"Wir haben hier nicht nur über Griechenland entschieden, sondern dies ist eine Entscheidung für ein starkes Europa und eine starke Euro-Zone.","Merkel, Angela",CDU,Aid_EU's future,1,Policy
3945,2015-07-17,378,Speech,"Herr Schäuble, es tut mir leid, aber Sie sind dabei, die europäische Idee zu zerstören, und Sie, Frau Merkel, und Sie, Herr Gabriel, ordnen sich dem nur unter. Sie begehen meines Erachtens alle drei den schwersten Fehler in Ihrer politischen Laufbahn. In den letzten Wochen waren nicht Sie, Frau Merkel, die Bundeskanzlerin, unser Bundeskanzler hieß, wenn auch nicht gewählt, Wolfgang Schäuble. Sie, Frau Bundeskanzlerin, galten immer als starke Frau. Aber ich sage Ihnen: Ihr Verhalten gegenüber Herrn Schäuble zeigte Sie schwach, deutlich zu schwach.

Von Herrn Gabriel und der SPD war nun gar nichts zu hören, kein einziger eigener Gedanke, kein einziger Widerspruch zu Schäuble. Und dann konnte sich Herr Schäuble auch noch auf die SPD und Herrn Gabriel bei der Erpressung Griechenlands mit dem Grexit verlassen.","Gysi, Gregor",Left,Crisis management_Finance minister,0,Politics
3946,2015-07-17,378,Speech,die europäische Idee,"Gysi, Gregor",Left,EU_European project/idea,1,Polity
3947,2015-07-17,378,Speech,"In den letzten Wochen waren nicht Sie, Frau Merkel, die Bundeskanzlerin, unser Bundeskanzler hieß, wenn auch nicht gewählt, Wolfgang Schäuble. Sie, Frau Bundeskanzlerin, galten immer als starke Frau. Aber ich sage Ihnen: Ihr Verhalten gegenüber Herrn Schäuble zeigte Sie schwach, deutlich zu schwach.","Gysi, Gregor",Left,Leadership_Chancellor,0,Politics
3948,2015-07-17,378,Speech,"Von Herrn Gabriel und der SPD war nun gar nichts zu hören, kein einziger eigener Gedanke, kein einziger Widerspruch zu Schäuble. Und dann konnte sich Herr Schäuble auch noch auf die SPD und Herrn Gabriel bei der Erpressung Griechenlands mit dem Grexit verlassen.","Gysi, Gregor",Left,Party politics_SPD,0,Politics
3953,2015-07-17,378,Speech,"1998 haben wir im Bundestag über die Einführung des Euro diskutiert. Wir hatten damals ein Schild aufgestellt, auf dem stand: „Euro, so nicht!“. Darauf stand nicht: „Euro, nein!“, sondern: „Euro, so nicht!“. Wir sagten: Der Euro kann am Ende eines Angleichungsprozesses in der Bildung, in der Kunst, in der Wissenschaft, in der Wirtschaft und nach verabredeten Standards bei Steuern, Löhnen, Renten und Sozialleistungen stehen. Wenn man aber diese Arbeit nicht leistet und die europäische Integration ausschließlich über eine Währung versucht, wird es extreme negative Konsequenzen haben.","Gysi, Gregor",Left,EU_Integration,0,Polity
3954,2015-07-17,378,Speech,"Der Euro kann am Ende eines Angleichungsprozesses in der Bildung, in der Kunst, in der Wissenschaft, in der Wirtschaft und nach verabredeten Standards bei Steuern, Löhnen, Renten und Sozialleistungen stehen.","Gysi, Gregor",Left,EU_Integration,1,Polity
3992,2015-07-17,378,Speech,Die Europäische Zentralbank ist der größte Machtfaktor in Europa geworden.,"Gysi, Gregor",Left,Crisis management_ECB,0,Politics
3949,2015-07-17,378,Speech,"Ich prognostizierte wachsenden Rechtsextremismus und Rassismus, auch wegen der wachsenden Angst vor Armut. – Genau so ist es gekommen: im Süden Europas, in Frankreich, in Deutschland.","Gysi, Gregor",Left,Party politics_Right-wing,0,Politics
3955,2015-07-17,378,Speech,"Wir sagten, dass Lohn- und Sozialdumping die Folge sind, weil bei einer gemeinsamen Währung immer die niedrigsten Standards gelten. Deutschland hat damit begonnen, und zwar mit der Agenda 2010 und mit einem Irrsinn an prekärer Beschäftigung.","Gysi, Gregor",Left,Germany_Wages policy,0,Policy
3950,2015-07-17,378,Speech,"Deutschland hat damit begonnen, und zwar mit der Agenda 2010 und mit einem Irrsinn an prekärer Beschäftigung.","Gysi, Gregor",Left,Germany_Agenda 2010,0,Policy
3951,2015-07-17,378,Speech,"Dadurch ist der deutsche Export gestiegen, und das musste der Süden bezahlen.","Gysi, Gregor",Left,Crisis causes_Germany_Exports,0,Polity
3952,2015-07-17,378,Speech,Der Euro hat also mehr gespalten als vereint.,"Gysi, Gregor",Left,EMU_Imbalances,1,Polity
3956,2015-07-17,378,Speech,"Das Ergebnis wäre, dass unsere Produkte einfach zu teuer wären. Unsere Exporte in Europa brächen ein. Bei einem Vizeweltmeister im Export ginge das gar nicht, weil Sie es in den letzten Jahren immer wieder versäumt haben, die Binnenwirtschaft zu stärken. Das ginge nur über höhere Löhne, höhere Gehälter, höhere Renten und höhere Sozialleistungen, denn nur so kann die Kaufkraft gestärkt werden. Ich sage Ihnen: Deshalb braucht Deutschland den Euro dringender als Griechenland.","Gysi, Gregor",Left,Germany_National interest_Common currency,1,Polity
3993,2015-07-17,378,Speech,"Das Ergebnis wäre, dass unsere Produkte einfach zu teuer wären. Unsere Exporte in Europa brächen ein. Bei einem Vizeweltmeister im Export ginge das gar nicht, weil Sie es in den letzten Jahren immer wieder versäumt haben, die Binnenwirtschaft zu stärken. Das ginge nur über höhere Löhne, höhere Gehälter, höhere Renten und höhere Sozialleistungen, denn nur so kann die Kaufkraft gestärkt werden. Ich sage Ihnen: Deshalb braucht Deutschland den Euro dringender als Griechenland.","Gysi, Gregor",Left,Germany_National interest_Exports,0,Polity
3957,2015-07-17,378,Speech,"Jetzt will ich Ihnen sagen, warum Ihre Politik unsozial, undemokratisch und antieuropäisch ist. Ich fange mit „unsozial“ an. Warum ist sie unsozial? Weil Sie nach den dramatischen Kürzungen bei Löhnen und Renten in Griechenland um 30 bis 40 Prozent weitere Kürzungen der Renten verlangen, außerdem noch die Erhöhung der Mehrwertsteuer zulasten aller Verbraucherinnen und Verbraucher fordern, aber eine Besteuerung der Vermögenden im Wesentlichen strikt ablehnen. Das kann nicht gutgehen. 60 Prozent der Jugendlichen in Griechenland sind schon arbeitslos.","Gysi, Gregor",Left,Austerity_Social fairness,0,Policy
3959,2015-07-17,378,Speech,Weil Sie nach den dramatischen Kürzungen bei Löhnen und Renten in Griechenland um 30 bis 40 Prozent weitere Kürzungen der Renten verlangen,"Gysi, Gregor",Left,Greece_Pension cuts,0,Policy
5976,2015-07-17,378,Speech,Weil Sie nach den dramatischen Kürzungen bei Löhnen und Renten in Griechenland um 30 bis 40 Prozent weitere Kürzungen der Renten verlangen,"Gysi, Gregor",Left,Greece_Wage cuts,0,Policy
3960,2015-07-17,378,Speech,"Weil Sie nach den dramatischen Kürzungen bei Löhnen und Renten in Griechenland um 30 bis 40 Prozent weitere Kürzungen der Renten verlangen, außerdem noch die Erhöhung der Mehrwertsteuer zulasten aller Verbraucherinnen und Verbraucher fordern","Gysi, Gregor",Left,Greece_Tax increase_VAT,0,Policy
3961,2015-07-17,378,Speech,"Weil Sie nach den dramatischen Kürzungen bei Löhnen und Renten in Griechenland um 30 bis 40 Prozent weitere Kürzungen der Renten verlangen, außerdem noch die Erhöhung der Mehrwertsteuer zulasten aller Verbraucherinnen und Verbraucher fordern, aber eine Besteuerung der Vermögenden im Wesentlichen strikt ablehnen.","Gysi, Gregor",Left,Greece_Tax increase_Wealth,1,Policy
3963,2015-07-17,378,Speech,"Warum ist Ihre Politik undemokratisch? Weil Sie das Ergebnis des Volksentscheids in Griechenland vollständig negieren. Der griechischen Bevölkerung sagen Sie, sie könne entscheiden, was sie will, Herr Schäuble entscheide anschließend, dass es woanders langgeht. Das ist die Lehre, die sie ziehen sollen. Und worüber müssen wir und andere Parlamente abstimmen? Ich nenne Ihnen ein Beispiel. Die griechische Regierung braucht die Erlaubnis der EU-Kommission, des Internationalen Währungsfonds und der Europäischen Zentralbank schon allein für die öffentliche Diskussion eines Gesetzentwurfes, denn nur nach Vorliegen dieser Erlaubnis darf sie diskutieren. Dann braucht sie noch einmal eine Erlaubnis, um diesen Gesetzentwurf ins Parlament einzubringen und über ihn abstimmen zu lassen. Das ist die faktische Abschaffung der parlamentarischen Demokratie, die Sie dort organisiert haben.","Gysi, Gregor",Left,Aid_Democracy,0,Policy
3962,2015-07-17,378,Speech,"Die griechische Regierung braucht die Erlaubnis der EU-Kommission, des Internationalen Währungsfonds und der Europäischen Zentralbank schon allein für die öffentliche Diskussion eines Gesetzentwurfes, denn nur nach Vorliegen dieser Erlaubnis darf sie diskutieren. Dann braucht sie noch einmal eine Erlaubnis, um diesen Gesetzentwurf ins Parlament einzubringen und über ihn abstimmen zu lassen. Das ist die faktische Abschaffung der parlamentarischen Demokratie, die Sie dort organisiert haben.","Gysi, Gregor",Left,Aid_National sovereignty,0,Policy
3964,2015-07-17,378,Speech,"Herr Schäuble, Sie wollten Griechenland zum neuen früheren Ostdeutschland machen. Sie haben nämlich gesagt, Sie wollten die Enteignung des griechischen Staatseigentums und Vermögens über eine Treuhandanstalt mit Sitz in Luxemburg. Nur, lieber Herr Schäuble: Griechenland wird im Unterschied zu Ostdeutschland nicht ein Teil Deutschlands. Außerdem erzielte die Treuhand in der DDR keine Erlöse und machte auch die Industrien, die etwas taugten, platt.","Gysi, Gregor",Left,Legacy_German reunification,0,Politics
5977,2015-07-17,378,Speech,"Wir verdanken es den Regierungen Griechenlands, Frankreichs, Italiens und Österreichs, dass wenigstens das verhindert wurde.
","Gysi, Gregor",Left,Crisis management_Greek government,1,Politics
5978,2015-07-17,378,Speech,"Wir verdanken es den Regierungen Griechenlands, Frankreichs, Italiens und Österreichs, dass wenigstens das verhindert wurde.
","Gysi, Gregor",Left,Crisis management_Austria,1,Politics
5979,2015-07-17,378,Speech,"Wir verdanken es den Regierungen Griechenlands, Frankreichs, Italiens und Österreichs, dass wenigstens das verhindert wurde.
","Gysi, Gregor",Left,Crisis management_France,1,Politics
5980,2015-07-17,378,Speech,"Wir verdanken es den Regierungen Griechenlands, Frankreichs, Italiens und Österreichs, dass wenigstens das verhindert wurde.
","Gysi, Gregor",Left,Crisis management_Italy,1,Politics
3967,2015-07-17,378,Speech,"Nun komme ich zu der Frage, warum die Politik anti-europäisch ist. Immer mehr Menschen in Europa verbinden Europa selbst mit Begriffen wie Zwang, Nötigung, Erpressung","Gysi, Gregor",Left,Crisis management_EU,0,Politics
5981,2015-07-17,378,Speech,"Immer mehr Menschen in Europa verbinden Europa selbst mit Begriffen wie Zwang, Nötigung, Erpressung","Gysi, Gregor",Left,Crisis management_Persistence,0,Politics
5982,2015-07-17,378,Speech,"Die entscheidende Macht liegt bei drei demokratisch nicht legitimierten Einrichtungen – der Europäischen Zentralbank, dem Internationalen Währungsfonds und der Europäischen Kommission","Gysi, Gregor",Left,Crisis management_Troika,0,Politics
3968,2015-07-17,378,Speech,"Die entscheidende Macht liegt bei drei demokratisch nicht legitimierten Einrichtungen – der Europäischen Zentralbank, dem Internationalen Währungsfonds und der Europäischen Kommission – und einer Regierung, nämlich der Bundesregierung.","Gysi, Gregor",Left,EU_German role,0,Polity
3971,2015-07-17,378,Speech,"Die anderen europäischen Regierungen und alle wichtigen europäischen Medien diskutieren gar nicht über Griechenland, sie diskutieren über Deutschland. Der italienische Ministerpräsident Renzi sagte Ihnen, Herr Schäuble: Genug ist genug. – Der französische Präsident zog die Notbremse.

Zwei Pressebeispiele: Der britische Telegraph erinnerte daran, dass auch Großbritannien in zwei Weltkriegen gegen Deutschland gekämpft habe, um eine Dominanz Deutschlands über Europa zu verhindern, und schreibt: Jetzt hat Deutschland das ohne einen Schuss erreicht. – Ich habe nur den Telegraph zitiert. – Die italienische Zeitung La Stampa schrieb, Griechenland habe die Zivilisation, Deutschland die Barbarei geboren, man hätte jetzt die Wahl. Wissen Sie, ich finde das tragisch. Denn wir hatten international schon einen guten Ruf, Herr Schäuble, und Sie haben begonnen, ihn zu zerstören. Wo unsere Bürgerinnen und Bürger auch hinreisen werden: Sie werden es spüren. Das ist sehr schade. Denn unsere Bevölkerung muss für das bezahlen, was Sie gerade an Rufschädigung angerichtet haben.","Gysi, Gregor",Left,Crisis management_German role/image,0,Politics
3973,2015-07-17,378,Speech,"Nach dem Ersten Weltkrieg wurde Deutschland verpflichtet, 132 Milliarden Goldmark an Reparationen zu bezahlen. Umgerechnet sind das 700 Milliarden Euro. Interessant ist doch: Im Jahr 1953 fand die Schuldenkonferenz in London statt, und dann gab es einen Schuldenschnitt. Uns wurden 50 Prozent der Reparationen erlassen. Dann gab es eine Stundung hinsichtlich der Zinszahlungen, nämlich bis zur Herstellung der deutschen Einheit. Ab 1990 mussten wir wieder bezahlen. Die letzte Rate haben wir im Oktober 2010 gezahlt.

Ich treffe drei Feststellungen: Erstens. Wir haben 92 Jahre zurückgezahlt. Zweitens. Wir haben einen Schuldenschnitt von 50 Prozent erlebt. Drittens. Wir hatten eine Stundung von 37 Jahren. Darüber sollten wir vielleicht einmal nachdenken, statt so zu tun, als ob wir in unserer Geschichte alles gemeistert hätten.","Gysi, Gregor",Left,Legacy_Post WW2_Haircut,1,Politics
